Filepath,transit_time
/data/LASCO_C2_FITS/ICME_162_20020816_123000_22127860.fts,53
/data/LASCO_C2_FITS/ICME_163_20020824_012700_22128343.fts,57
/data/LASCO_C2_FITS/ICME_163_20020824_012700_22128341.fts,57
/data/LASCO_C2_FITS/ICME_163_20020824_012700_22128342.fts,57
/data/LASCO_C2_FITS/ICME_163_20020824_012700_22128344.fts,57
/data/LASCO_C2_FITS/ICME_163_20020824_012700_22128340.fts,57
/data/LASCO_C2_FITS/ICME_164_20020905_165400_22129674.fts,47
/data/LASCO_C2_FITS/ICME_164_20020905_165400_22129677.fts,47
/data/LASCO_C2_FITS/ICME_164_20020905_165400_22129675.fts,47
/data/LASCO_C2_FITS/ICME_164_20020905_165400_22129676.fts,47
/data/LASCO_C2_FITS/ICME_164_20020905_165400_22129672.fts,47
/data/LASCO_C2_FITS/ICME_165_20020917_080600_22130478.fts,45
/data/LASCO_C2_FITS/ICME_165_20020917_080600_22130479.fts,45
/data/LASCO_C2_FITS/ICME_165_20020917_080600_22130483.fts,45
/data/LASCO_C2_FITS/ICME_165_20020917_080600_22130481.fts,45
/data/LASCO_C2_FITS/ICME_165_20020917_080600_22130480.fts,45
/data/LASCO_C2_FITS/ICME_165_20020917_080600_22130482.fts,45
/data/LASCO_C2_FITS/ICME_166_20021106_060600_22133789.fts,83
/data/LASCO_C2_FITS/ICME_166_20021106_060600_22133792.fts,83
/data/LASCO_C2_FITS/ICME_166_20021106_060600_22133790.fts,83
/data/LASCO_C2_FITS/ICME_166_20021106_060600_22133791.fts,83
/data/LASCO_C2_FITS/ICME_166_20021106_060600_22133793.fts,83
/data/LASCO_C2_FITS/ICME_167_20021124_203000_22135253.fts,48
/data/LASCO_C2_FITS/ICME_167_20021124_203000_22135256.fts,48
/data/LASCO_C2_FITS/ICME_167_20021124_203000_22135258.fts,48
/data/LASCO_C2_FITS/ICME_167_20021124_203000_22135261.fts,48
/data/LASCO_C2_FITS/ICME_167_20021124_203000_22135255.fts,48
/data/LASCO_C2_FITS/ICME_167_20021124_203000_22135260.fts,48
/data/LASCO_C2_FITS/ICME_167_20021124_203000_22135257.fts,48
/data/LASCO_C2_FITS/ICME_167_20021124_203000_22135259.fts,48
/data/LASCO_C2_FITS/ICME_168_20021222_033000_22137124.fts,57
/data/LASCO_C2_FITS/ICME_168_20021222_033000_22137123.fts,57
/data/LASCO_C2_FITS/ICME_168_20021222_033000_22137125.fts,57
/data/LASCO_C2_FITS/ICME_168_20021222_033000_22137126.fts,57
/data/LASCO_C2_FITS/ICME_169_20030130_100600_22139864.fts,50
/data/LASCO_C2_FITS/ICME_169_20030130_100600_22139863.fts,50
/data/LASCO_C2_FITS/ICME_169_20030130_100600_22139865.fts,50
/data/LASCO_C2_FITS/ICME_170_20030318_123000_22143039.fts,39
/data/LASCO_C2_FITS/ICME_170_20030318_123000_22143035.fts,39
/data/LASCO_C2_FITS/ICME_170_20030318_123000_22143036.fts,39
/data/LASCO_C2_FITS/ICME_170_20030318_123000_22143037.fts,39
/data/LASCO_C2_FITS/ICME_170_20030318_123000_22143038.fts,39
/data/LASCO_C2_FITS/ICME_171_20030528_005000_22148053.fts,41
/data/LASCO_C2_FITS/ICME_171_20030528_005000_22148055.fts,41
/data/LASCO_C2_FITS/ICME_171_20030528_005000_22148052.fts,41
/data/LASCO_C2_FITS/ICME_171_20030528_005000_22148056.fts,41
/data/LASCO_C2_FITS/ICME_171_20030528_005000_22148054.fts,41
/data/LASCO_C2_FITS/ICME_172_20030529_012700_22148127.fts,38
/data/LASCO_C2_FITS/ICME_172_20030529_012700_22148124.fts,38
/data/LASCO_C2_FITS/ICME_172_20030529_012700_22148126.fts,38
/data/LASCO_C2_FITS/ICME_172_20030529_012700_22148129.fts,38
/data/LASCO_C2_FITS/ICME_172_20030529_012700_22148125.fts,38
/data/LASCO_C2_FITS/ICME_172_20030529_012700_22148128.fts,38
/data/LASCO_C2_FITS/ICME_172_20030529_012700_22148123.fts,38
/data/LASCO_C2_FITS/ICME_173_20030614_015400_22148993.fts,63
/data/LASCO_C2_FITS/ICME_173_20030614_015400_22148998.fts,63
/data/LASCO_C2_FITS/ICME_173_20030614_015400_22148991.fts,63
/data/LASCO_C2_FITS/ICME_173_20030614_015400_22148995.fts,63
/data/LASCO_C2_FITS/ICME_173_20030614_015400_22148992.fts,63
/data/LASCO_C2_FITS/ICME_174_20030614_053000_22149003.fts,65
/data/LASCO_C2_FITS/ICME_174_20030614_053000_22149004.fts,65
/data/LASCO_C2_FITS/ICME_174_20030614_053000_22149001.fts,65
/data/LASCO_C2_FITS/ICME_174_20030614_053000_22149002.fts,65
/data/LASCO_C2_FITS/ICME_174_20030614_053000_22149005.fts,65
/data/LASCO_C2_FITS/ICME_175_20030615_235400_22149123.fts,52
/data/LASCO_C2_FITS/ICME_177_20031022_083000_22157248.fts,54
/data/LASCO_C2_FITS/ICME_177_20031022_083000_22157252.fts,54
/data/LASCO_C2_FITS/ICME_177_20031022_083000_22157249.fts,54
/data/LASCO_C2_FITS/ICME_177_20031022_083000_22157250.fts,54
/data/LASCO_C2_FITS/ICME_177_20031022_083000_22157251.fts,54
/data/LASCO_C2_FITS/ICME_177_20031022_083000_22157247.fts,54
/data/LASCO_C2_FITS/ICME_181_20031028_113000_22157677.fts,18
/data/LASCO_C2_FITS/ICME_181_20031028_113000_22157674.fts,18
/data/LASCO_C2_FITS/ICME_181_20031028_113000_22157675.fts,18
/data/LASCO_C2_FITS/ICME_181_20031028_113000_22157676.fts,18
/data/LASCO_C2_FITS/ICME_181_20031028_113000_22157673.fts,18
/data/LASCO_C2_FITS/ICME_183_20031102_173000_22158006.fts,36
/data/LASCO_C2_FITS/ICME_183_20031102_173000_22158005.fts,36
/data/LASCO_C2_FITS/ICME_183_20031102_173000_22158007.fts,36
/data/LASCO_C2_FITS/ICME_183_20031102_173000_22158008.fts,36
/data/LASCO_C2_FITS/ICME_183_20031102_173000_22158009.fts,36
/data/LASCO_C2_FITS/ICME_184_20031113_093000_22158738.fts,43
/data/LASCO_C2_FITS/ICME_184_20031113_093000_22158737.fts,43
/data/LASCO_C2_FITS/ICME_184_20031113_093000_22158740.fts,43
/data/LASCO_C2_FITS/ICME_184_20031113_093000_22158735.fts,43
/data/LASCO_C2_FITS/ICME_184_20031113_093000_22158739.fts,43
/data/LASCO_C2_FITS/ICME_184_20031113_093000_22158736.fts,43
/data/LASCO_C2_FITS/ICME_185_20031118_085000_22159087.fts,46
/data/LASCO_C2_FITS/ICME_185_20031118_085000_22159084.fts,46
/data/LASCO_C2_FITS/ICME_185_20031118_085000_22159085.fts,46
/data/LASCO_C2_FITS/ICME_185_20031118_085000_22159086.fts,46
/data/LASCO_C2_FITS/ICME_185_20031118_085000_22159083.fts,46
/data/LASCO_C2_FITS/ICME_185_20031118_085000_22159082.fts,46
/data/LASCO_C2_FITS/ICME_186_20040120_000600_22163546.fts,48
/data/LASCO_C2_FITS/ICME_186_20040120_000600_22163547.fts,48
/data/LASCO_C2_FITS/ICME_186_20040120_000600_22163549.fts,48
/data/LASCO_C2_FITS/ICME_186_20040120_000600_22163548.fts,48
/data/LASCO_C2_FITS/ICME_186_20040120_000600_22163550.fts,48
/data/LASCO_C2_FITS/ICME_187_20040121_045400_22163627.fts,57
/data/LASCO_C2_FITS/ICME_187_20040121_045400_22163629.fts,57
/data/LASCO_C2_FITS/ICME_187_20040121_045400_22163631.fts,57
/data/LASCO_C2_FITS/ICME_187_20040121_045400_22163632.fts,57
/data/LASCO_C2_FITS/ICME_187_20040121_045400_22163630.fts,57
/data/LASCO_C2_FITS/ICME_187_20040121_045400_22163628.fts,57
/data/LASCO_C2_FITS/ICME_188_20040406_133100_22168484.fts,60
/data/LASCO_C2_FITS/ICME_188_20040406_133100_22168485.fts,60
/data/LASCO_C2_FITS/ICME_188_20040406_133100_22168489.fts,60
/data/LASCO_C2_FITS/ICME_188_20040406_133100_22168486.fts,60
/data/LASCO_C2_FITS/ICME_188_20040406_133100_22168488.fts,60
/data/LASCO_C2_FITS/ICME_188_20040406_133100_22168487.fts,60
/data/LASCO_C2_FITS/ICME_188_20040406_133100_22168483.fts,60
/data/LASCO_C2_FITS/ICME_189_20040408_103000_22168608.fts,56
/data/LASCO_C2_FITS/ICME_189_20040408_103000_22168612.fts,56
/data/LASCO_C2_FITS/ICME_189_20040408_103000_22168613.fts,56
/data/LASCO_C2_FITS/ICME_189_20040408_103000_22168609.fts,56
/data/LASCO_C2_FITS/ICME_189_20040408_103000_22168611.fts,56
/data/LASCO_C2_FITS/ICME_190_20040411_043000_22168802.fts,37
/data/LASCO_C2_FITS/ICME_190_20040411_043000_22168800.fts,37
/data/LASCO_C2_FITS/ICME_190_20040411_043000_22168801.fts,37
/data/LASCO_C2_FITS/ICME_190_20040411_043000_22168803.fts,37
/data/LASCO_C2_FITS/ICME_191_20040720_133200_22175233.fts,44
/data/LASCO_C2_FITS/ICME_191_20040720_133200_22175229.fts,44
/data/LASCO_C2_FITS/ICME_191_20040720_133200_22175232.fts,44
/data/LASCO_C2_FITS/ICME_191_20040720_133200_22175235.fts,44
/data/LASCO_C2_FITS/ICME_191_20040720_133200_22175231.fts,44
/data/LASCO_C2_FITS/ICME_191_20040720_133200_22175234.fts,44
/data/LASCO_C2_FITS/ICME_191_20040720_133200_22175230.fts,44
/data/LASCO_C2_FITS/ICME_192_20040722_083000_22175359.fts,45
/data/LASCO_C2_FITS/ICME_192_20040722_083000_22175358.fts,45
/data/LASCO_C2_FITS/ICME_192_20040722_083000_22175356.fts,45
/data/LASCO_C2_FITS/ICME_192_20040722_083000_22175355.fts,45
/data/LASCO_C2_FITS/ICME_192_20040722_083000_22175354.fts,45
/data/LASCO_C2_FITS/ICME_192_20040722_083000_22175357.fts,45
/data/LASCO_C2_FITS/ICME_193_20040723_160600_22175449.fts,42
/data/LASCO_C2_FITS/ICME_193_20040723_160600_22175445.fts,42
/data/LASCO_C2_FITS/ICME_193_20040723_160600_22175446.fts,42
/data/LASCO_C2_FITS/ICME_193_20040723_160600_22175448.fts,42
/data/LASCO_C2_FITS/ICME_194_20040729_120600_22175850.fts,32
/data/LASCO_C2_FITS/ICME_194_20040729_120600_22175848.fts,32
/data/LASCO_C2_FITS/ICME_194_20040729_120600_22175851.fts,32
/data/LASCO_C2_FITS/ICME_194_20040729_120600_22175849.fts,32
/data/LASCO_C2_FITS/ICME_194_20040729_120600_22175852.fts,32
/data/LASCO_C2_FITS/ICME_195_20040731_055400_22175968.fts,19
/data/LASCO_C2_FITS/ICME_195_20040731_055400_22175969.fts,19
/data/LASCO_C2_FITS/ICME_195_20040731_055400_22175971.fts,19
/data/LASCO_C2_FITS/ICME_195_20040731_055400_22175972.fts,19
/data/LASCO_C2_FITS/ICME_195_20040731_055400_22175970.fts,19
/data/LASCO_C2_FITS/ICME_196_20040826_123000_22177752.fts,68
/data/LASCO_C2_FITS/ICME_196_20040826_123000_22177756.fts,68
/data/LASCO_C2_FITS/ICME_196_20040826_123000_22177754.fts,68
/data/LASCO_C2_FITS/ICME_196_20040826_123000_22177755.fts,68
/data/LASCO_C2_FITS/ICME_196_20040826_123000_22177753.fts,68
/data/LASCO_C2_FITS/ICME_197_20040912_003600_22178922.fts,42
/data/LASCO_C2_FITS/ICME_197_20040912_003600_22178916.fts,42
/data/LASCO_C2_FITS/ICME_197_20040912_003600_22178912.fts,42
/data/LASCO_C2_FITS/ICME_197_20040912_003600_22178917.fts,42
/data/LASCO_C2_FITS/ICME_197_20040912_003600_22178921.fts,42
/data/LASCO_C2_FITS/ICME_197_20040912_003600_22178919.fts,42
/data/LASCO_C2_FITS/ICME_197_20040912_003600_22178914.fts,42
/data/LASCO_C2_FITS/ICME_197_20040912_003600_22178918.fts,42
/data/LASCO_C2_FITS/ICME_197_20040912_003600_22178913.fts,42
/data/LASCO_C2_FITS/ICME_197_20040912_003600_22178915.fts,42
/data/LASCO_C2_FITS/ICME_197_20040912_003600_22178920.fts,42
/data/LASCO_C2_FITS/ICME_198_20040914_101200_22179356.fts,89
/data/LASCO_C2_FITS/ICME_198_20040914_101200_22179354.fts,89
/data/LASCO_C2_FITS/ICME_198_20040914_101200_22179350.fts,89
/data/LASCO_C2_FITS/ICME_198_20040914_101200_22179348.fts,89
/data/LASCO_C2_FITS/ICME_198_20040914_101200_22179353.fts,89
/data/LASCO_C2_FITS/ICME_198_20040914_101200_22179352.fts,89
/data/LASCO_C2_FITS/ICME_198_20040914_101200_22179351.fts,89
/data/LASCO_C2_FITS/ICME_198_20040914_101200_22179349.fts,89
/data/LASCO_C2_FITS/ICME_198_20040914_101200_22179346.fts,89
/data/LASCO_C2_FITS/ICME_198_20040914_101200_22179355.fts,89
/data/LASCO_C2_FITS/ICME_198_20040914_101200_22179347.fts,89
/data/LASCO_C2_FITS/ICME_199_20041103_160600_22182831.fts,81
/data/LASCO_C2_FITS/ICME_199_20041103_160600_22182833.fts,81
/data/LASCO_C2_FITS/ICME_199_20041103_160600_22182828.fts,81
/data/LASCO_C2_FITS/ICME_199_20041103_160600_22182832.fts,81
/data/LASCO_C2_FITS/ICME_199_20041103_160600_22182830.fts,81
/data/LASCO_C2_FITS/ICME_199_20041103_160600_22182829.fts,81
/data/LASCO_C2_FITS/ICME_200_20041104_095400_22182881.fts,72
/data/LASCO_C2_FITS/ICME_200_20041104_095400_22182882.fts,72
/data/LASCO_C2_FITS/ICME_200_20041104_095400_22182883.fts,72
/data/LASCO_C2_FITS/ICME_200_20041104_095400_22182880.fts,72
/data/LASCO_C2_FITS/ICME_200_20041104_095400_22182884.fts,72
/data/LASCO_C2_FITS/ICME_200_20041104_095400_22182879.fts,72
/data/LASCO_C2_FITS/ICME_201_20041104_233000_22182920.fts,66
/data/LASCO_C2_FITS/ICME_201_20041104_233000_22182919.fts,66
/data/LASCO_C2_FITS/ICME_202_20041106_020600_22182993.fts,79
/data/LASCO_C2_FITS/ICME_202_20041106_020600_22182994.fts,79
/data/LASCO_C2_FITS/ICME_202_20041106_020600_22183000.fts,79
/data/LASCO_C2_FITS/ICME_202_20041106_020600_22182998.fts,79
/data/LASCO_C2_FITS/ICME_202_20041106_020600_22182996.fts,79
/data/LASCO_C2_FITS/ICME_203_20041107_165400_22183106.fts,49
/data/LASCO_C2_FITS/ICME_203_20041107_165400_22183109.fts,49
/data/LASCO_C2_FITS/ICME_203_20041107_165400_22183107.fts,49
/data/LASCO_C2_FITS/ICME_203_20041107_165400_22183104.fts,49
/data/LASCO_C2_FITS/ICME_203_20041107_165400_22183105.fts,49
/data/LASCO_C2_FITS/ICME_203_20041107_165400_22183108.fts,49
/data/LASCO_C2_FITS/ICME_204_20041110_022600_22183274.fts,38
/data/LASCO_C2_FITS/ICME_204_20041110_022600_22183273.fts,38
/data/LASCO_C2_FITS/ICME_204_20041110_022600_22183270.fts,38
/data/LASCO_C2_FITS/ICME_204_20041110_022600_22183272.fts,38
/data/LASCO_C2_FITS/ICME_204_20041110_022600_22183271.fts,38
/data/LASCO_C2_FITS/ICME_204_20041110_022600_22183275.fts,38
/data/LASCO_C2_FITS/ICME_205_20041203_002600_22184841.fts,54
/data/LASCO_C2_FITS/ICME_205_20041203_002600_22184837.fts,54
/data/LASCO_C2_FITS/ICME_205_20041203_002600_22184838.fts,54
/data/LASCO_C2_FITS/ICME_205_20041203_002600_22184840.fts,54
/data/LASCO_C2_FITS/ICME_205_20041203_002600_22184839.fts,54
/data/LASCO_C2_FITS/ICME_206_20041208_202600_22185246.fts,64
/data/LASCO_C2_FITS/ICME_206_20041208_202600_22185251.fts,64
/data/LASCO_C2_FITS/ICME_206_20041208_202600_22185248.fts,64
/data/LASCO_C2_FITS/ICME_206_20041208_202600_22185244.fts,64
/data/LASCO_C2_FITS/ICME_206_20041208_202600_22185250.fts,64
/data/LASCO_C2_FITS/ICME_206_20041208_202600_22185247.fts,64
/data/LASCO_C2_FITS/ICME_206_20041208_202600_22185249.fts,64
/data/LASCO_C2_FITS/ICME_206_20041208_202600_22185245.fts,64
/data/LASCO_C2_FITS/ICME_207_20050104_093000_22187018.fts,71
/data/LASCO_C2_FITS/ICME_207_20050104_093000_22187017.fts,71
/data/LASCO_C2_FITS/ICME_207_20050104_093000_22187021.fts,71
/data/LASCO_C2_FITS/ICME_207_20050104_093000_22187020.fts,71
/data/LASCO_C2_FITS/ICME_207_20050104_093000_22187022.fts,71
/data/LASCO_C2_FITS/ICME_207_20050104_093000_22187019.fts,71
/data/LASCO_C2_FITS/ICME_208_20050105_153000_22187100.fts,73
/data/LASCO_C2_FITS/ICME_208_20050105_153000_22187102.fts,73
/data/LASCO_C2_FITS/ICME_208_20050105_153000_22187104.fts,73
/data/LASCO_C2_FITS/ICME_208_20050105_153000_22187101.fts,73
/data/LASCO_C2_FITS/ICME_208_20050105_153000_22187103.fts,73
/data/LASCO_C2_FITS/ICME_208_20050105_153000_22187099.fts,73
/data/LASCO_C2_FITS/ICME_209_20050113_175400_22187659.fts,65
/data/LASCO_C2_FITS/ICME_209_20050113_175400_22187656.fts,65
/data/LASCO_C2_FITS/ICME_209_20050113_175400_22187658.fts,65
/data/LASCO_C2_FITS/ICME_209_20050113_175400_22187657.fts,65
/data/LASCO_C2_FITS/ICME_209_20050113_175400_22187660.fts,65
/data/LASCO_C2_FITS/ICME_210_20050115_063000_22187758.fts,26
/data/LASCO_C2_FITS/ICME_210_20050115_063000_22187761.fts,26
/data/LASCO_C2_FITS/ICME_210_20050115_063000_22187757.fts,26
/data/LASCO_C2_FITS/ICME_210_20050115_063000_22187759.fts,26
/data/LASCO_C2_FITS/ICME_211_20050115_230700_22187806.fts,32
/data/LASCO_C2_FITS/ICME_211_20050115_230700_22187808.fts,32
/data/LASCO_C2_FITS/ICME_211_20050115_230700_22187807.fts,32
/data/LASCO_C2_FITS/ICME_212_20050117_095400_22187910.fts,32
/data/LASCO_C2_FITS/ICME_212_20050117_095400_22187906.fts,32
/data/LASCO_C2_FITS/ICME_212_20050117_095400_22187911.fts,32
/data/LASCO_C2_FITS/ICME_212_20050117_095400_22187909.fts,32
/data/LASCO_C2_FITS/ICME_212_20050117_095400_22187908.fts,32
/data/LASCO_C2_FITS/ICME_212_20050117_095400_22187907.fts,32
/data/LASCO_C2_FITS/ICME_214_20050213_110600_22189797.fts,105
/data/LASCO_C2_FITS/ICME_214_20050213_110600_22189801.fts,105
/data/LASCO_C2_FITS/ICME_214_20050213_110600_22189798.fts,105
/data/LASCO_C2_FITS/ICME_214_20050213_110600_22189802.fts,105
/data/LASCO_C2_FITS/ICME_214_20050213_110600_22189799.fts,105
/data/LASCO_C2_FITS/ICME_214_20050213_110600_22189800.fts,105
/data/LASCO_C2_FITS/ICME_214_20050213_110600_22189803.fts,105
/data/LASCO_C2_FITS/ICME_215_20050217_000600_22190041.fts,80
/data/LASCO_C2_FITS/ICME_215_20050217_000600_22190040.fts,80
/data/LASCO_C2_FITS/ICME_215_20050217_000600_22190038.fts,80
/data/LASCO_C2_FITS/ICME_215_20050217_000600_22190039.fts,80
/data/LASCO_C2_FITS/ICME_215_20050217_000600_22190037.fts,80
/data/LASCO_C2_FITS/ICME_216_20050513_171200_22196436.fts,32
/data/LASCO_C2_FITS/ICME_217_20050516_135000_22196588.fts,85
/data/LASCO_C2_FITS/ICME_217_20050516_135000_22196590.fts,85
/data/LASCO_C2_FITS/ICME_217_20050516_135000_22196589.fts,85
/data/LASCO_C2_FITS/ICME_217_20050516_135000_22196593.fts,85
/data/LASCO_C2_FITS/ICME_217_20050516_135000_22196591.fts,85
/data/LASCO_C2_FITS/ICME_217_20050516_135000_22196592.fts,85
/data/LASCO_C2_FITS/ICME_218_20050526_150600_22197299.fts,51
/data/LASCO_C2_FITS/ICME_218_20050526_150600_22197300.fts,51
/data/LASCO_C2_FITS/ICME_218_20050526_150600_22197296.fts,51
/data/LASCO_C2_FITS/ICME_218_20050526_150600_22197297.fts,51
/data/LASCO_C2_FITS/ICME_218_20050526_150600_22197295.fts,51
/data/LASCO_C2_FITS/ICME_218_20050526_150600_22197298.fts,51
/data/LASCO_C2_FITS/ICME_219_20050526_212600_22197315.fts,78
/data/LASCO_C2_FITS/ICME_219_20050526_212600_22197318.fts,78
/data/LASCO_C2_FITS/ICME_219_20050526_212600_22197316.fts,78
/data/LASCO_C2_FITS/ICME_219_20050526_212600_22197317.fts,78
/data/LASCO_C2_FITS/ICME_220_20050527_002600_22197326.fts,94
/data/LASCO_C2_FITS/ICME_220_20050527_002600_22197324.fts,94
/data/LASCO_C2_FITS/ICME_220_20050527_002600_22197325.fts,94
/data/LASCO_C2_FITS/ICME_220_20050527_002600_22197323.fts,94
/data/LASCO_C2_FITS/ICME_220_20050527_002600_22197322.fts,94
/data/LASCO_C2_FITS/ICME_221_20050707_170600_22202110.fts,57
/data/LASCO_C2_FITS/ICME_221_20050707_170600_22202107.fts,57
/data/LASCO_C2_FITS/ICME_221_20050707_170600_22202112.fts,57
/data/LASCO_C2_FITS/ICME_221_20050707_170600_22202111.fts,57
/data/LASCO_C2_FITS/ICME_221_20050707_170600_22202108.fts,57
/data/LASCO_C2_FITS/ICME_221_20050707_170600_22202109.fts,57
/data/LASCO_C2_FITS/ICME_222_20050730_065000_22203853.fts,47
/data/LASCO_C2_FITS/ICME_222_20050730_065000_22203852.fts,47
/data/LASCO_C2_FITS/ICME_222_20050730_065000_22203854.fts,47
/data/LASCO_C2_FITS/ICME_222_20050730_065000_22203855.fts,47
/data/LASCO_C2_FITS/ICME_222_20050730_065000_22203856.fts,47
/data/LASCO_C2_FITS/ICME_222_20050730_065000_22203851.fts,47
/data/LASCO_C2_FITS/ICME_223_20050805_085400_22204271.fts,86
/data/LASCO_C2_FITS/ICME_223_20050805_085400_22204267.fts,86
/data/LASCO_C2_FITS/ICME_223_20050805_085400_22204269.fts,86
/data/LASCO_C2_FITS/ICME_223_20050805_085400_22204266.fts,86
/data/LASCO_C2_FITS/ICME_223_20050805_085400_22204270.fts,86
/data/LASCO_C2_FITS/ICME_223_20050805_085400_22204268.fts,86
/data/LASCO_C2_FITS/ICME_224_20050822_013100_22205383.fts,52
/data/LASCO_C2_FITS/ICME_224_20050822_013100_22205381.fts,52
/data/LASCO_C2_FITS/ICME_224_20050822_013100_22205387.fts,52
/data/LASCO_C2_FITS/ICME_224_20050822_013100_22205384.fts,52
/data/LASCO_C2_FITS/ICME_224_20050822_013100_22205386.fts,52
/data/LASCO_C2_FITS/ICME_224_20050822_013100_22205385.fts,52
/data/LASCO_C2_FITS/ICME_225_20050822_173000_22205427.fts,36
/data/LASCO_C2_FITS/ICME_225_20050822_173000_22205428.fts,36
/data/LASCO_C2_FITS/ICME_225_20050822_173000_22205429.fts,36
/data/LASCO_C2_FITS/ICME_225_20050822_173000_22205431.fts,36
/data/LASCO_C2_FITS/ICME_225_20050822_173000_22205430.fts,36
/data/LASCO_C2_FITS/ICME_226_20050831_113000_22206026.fts,50
/data/LASCO_C2_FITS/ICME_226_20050831_113000_22206023.fts,50
/data/LASCO_C2_FITS/ICME_226_20050831_113000_22206027.fts,50
/data/LASCO_C2_FITS/ICME_226_20050831_113000_22206024.fts,50
/data/LASCO_C2_FITS/ICME_226_20050831_113000_22206025.fts,50
/data/LASCO_C2_FITS/ICME_227_20050909_194800_22206786.fts,29
/data/LASCO_C2_FITS/ICME_227_20050909_194800_22206795.fts,29
/data/LASCO_C2_FITS/ICME_227_20050909_194800_22206799.fts,29
/data/LASCO_C2_FITS/ICME_227_20050909_194800_22206798.fts,29
/data/LASCO_C2_FITS/ICME_227_20050909_194800_22206790.fts,29
/data/LASCO_C2_FITS/ICME_227_20050909_194800_22206791.fts,29
/data/LASCO_C2_FITS/ICME_227_20050909_194800_22206797.fts,29
/data/LASCO_C2_FITS/ICME_227_20050909_194800_22206794.fts,29
/data/LASCO_C2_FITS/ICME_227_20050909_194800_22206787.fts,29
/data/LASCO_C2_FITS/ICME_227_20050909_194800_22206793.fts,29
/data/LASCO_C2_FITS/ICME_227_20050909_194800_22206796.fts,29
/data/LASCO_C2_FITS/ICME_227_20050909_194800_22206788.fts,29
/data/LASCO_C2_FITS/ICME_228_20050910_215200_22206910.fts,32
/data/LASCO_C2_FITS/ICME_228_20050910_215200_22206919.fts,32
/data/LASCO_C2_FITS/ICME_228_20050910_215200_22206911.fts,32
/data/LASCO_C2_FITS/ICME_228_20050910_215200_22206916.fts,32
/data/LASCO_C2_FITS/ICME_228_20050910_215200_22206914.fts,32
/data/LASCO_C2_FITS/ICME_228_20050910_215200_22206915.fts,32
/data/LASCO_C2_FITS/ICME_228_20050910_215200_22206908.fts,32
/data/LASCO_C2_FITS/ICME_228_20050910_215200_22206909.fts,32
/data/LASCO_C2_FITS/ICME_228_20050910_215200_22206912.fts,32
/data/LASCO_C2_FITS/ICME_228_20050910_215200_22206917.fts,32
/data/LASCO_C2_FITS/ICME_228_20050910_215200_22206907.fts,32
/data/LASCO_C2_FITS/ICME_228_20050910_215200_22206918.fts,32
/data/LASCO_C2_FITS/ICME_229_20050913_200000_22207277.fts,36
/data/LASCO_C2_FITS/ICME_229_20050913_200000_22207267.fts,36
/data/LASCO_C2_FITS/ICME_229_20050913_200000_22207276.fts,36
/data/LASCO_C2_FITS/ICME_229_20050913_200000_22207278.fts,36
/data/LASCO_C2_FITS/ICME_229_20050913_200000_22207274.fts,36
/data/LASCO_C2_FITS/ICME_229_20050913_200000_22207279.fts,36
/data/LASCO_C2_FITS/ICME_229_20050913_200000_22207271.fts,36
/data/LASCO_C2_FITS/ICME_229_20050913_200000_22207273.fts,36
/data/LASCO_C2_FITS/ICME_229_20050913_200000_22207275.fts,36
/data/LASCO_C2_FITS/ICME_229_20050913_200000_22207270.fts,36
/data/LASCO_C2_FITS/ICME_229_20050913_200000_22207268.fts,36
/data/LASCO_C2_FITS/ICME_229_20050913_200000_22207269.fts,36
/data/LASCO_C2_FITS/ICME_230_20051229_205900_22215606.fts,64
/data/LASCO_C2_FITS/ICME_230_20051229_205900_22215605.fts,64
/data/LASCO_C2_FITS/ICME_230_20051229_205900_22215603.fts,64
/data/LASCO_C2_FITS/ICME_230_20051229_205900_22215599.fts,64
/data/LASCO_C2_FITS/ICME_230_20051229_205900_22215600.fts,64
/data/LASCO_C2_FITS/ICME_230_20051229_205900_22215601.fts,64
/data/LASCO_C2_FITS/ICME_230_20051229_205900_22215602.fts,64
/data/LASCO_C2_FITS/ICME_230_20051229_205900_22215604.fts,64
/data/LASCO_C2_FITS/ICME_231_20060410_060600_22224293.fts,77
/data/LASCO_C2_FITS/ICME_231_20060410_060600_22224290.fts,77
/data/LASCO_C2_FITS/ICME_231_20060410_060600_22224292.fts,77
/data/LASCO_C2_FITS/ICME_231_20060410_060600_22224291.fts,77
/data/LASCO_C2_FITS/ICME_231_20060410_060600_22224289.fts,77
/data/LASCO_C2_FITS/ICME_232_20060706_085400_22231193.fts,83
/data/LASCO_C2_FITS/ICME_232_20060706_085400_22231192.fts,83
/data/LASCO_C2_FITS/ICME_232_20060706_085400_22231194.fts,83
/data/LASCO_C2_FITS/ICME_232_20060706_085400_22231191.fts,83
/data/LASCO_C2_FITS/ICME_232_20060706_085400_22231190.fts,83
/data/LASCO_C2_FITS/ICME_232_20060706_085400_22231189.fts,83
/data/LASCO_C2_FITS/ICME_233_20060816_073200_22234201.fts,56
/data/LASCO_C2_FITS/ICME_233_20060816_073200_22234203.fts,56
/data/LASCO_C2_FITS/ICME_233_20060816_073200_22234202.fts,56
/data/LASCO_C2_FITS/ICME_233_20060816_073200_22234205.fts,56
/data/LASCO_C2_FITS/ICME_233_20060816_073200_22234199.fts,56
/data/LASCO_C2_FITS/ICME_233_20060816_073200_22234206.fts,56
/data/LASCO_C2_FITS/ICME_233_20060816_073200_22234200.fts,56
